ID,Major group,Family,Genus hybrid marker,Genus,Species hybrid marker,Species,Infraspecific rank,Infraspecific epithet,Authorship,Taxonomic status in TPL,Nomenclatural status from original data source,Confidence level,Source,Source id,IPNI id,Publication,Collation,Page,Date
kew-2896121,A,Brassicaceae,,Erysimum,,"elymaiticum",,"","Mozaff.",Accepted,,M,WCSP (in review),1018977,77096351-1,"Iranian J. Bot.","14: 89","","2008"
kew-2800007,A,Brassicaceae,,Erysimum,,"erosum",,"","O.E.Schulz",Accepted,,M,WCSP (in review),927814,283785-1,"Notizbl. Bot. Gart. Berlin-Dahlem","9: 1081","","1927"
kew-2800009,A,Brassicaceae,,Erysimum,,"erucastrifolium",,"","Rupr.",Unresolved,,L,WCSP (in review),927816,283787-1,"Fl. Caucasi","89","","1869"
kew-2607087,A,Brassicaceae,,Erysimum,,"euphraticum",,"","Polatschek",Accepted,,M,WCSP (in review),740114,77088666-1,"Ann. Naturhist. Mus. Wien, B","109: 158","","2007 publ. 2008"
kew-2899770,A,Brassicaceae,,Erysimum,,"evinense",,"","Polatschek",Accepted,,M,WCSP (in review),1022465,77104609-1,"Ann. Naturhist. Mus. Wien, B","111: 281","","2010"
kew-2800015,A,Brassicaceae,,Erysimum,,"exaltatum",,"","Andrz. ex Besser",Accepted,,M,WCSP (in review),927822,,"Enum. Pl. Volh.","71","","1821"
tro-4103790,A,Brassicaceae,,Erysimum,,"exaltatum",,"","Andrz.",Unresolved,,L,TRO,4103790,,"","","",""
kew-2800019,A,Brassicaceae,,Erysimum,,"favargeri",,"","Polatschek",Accepted,,M,WCSP (in review),927826,283797-1,"Ann. Naturhist. Mus. Wien","82: 334","","1978 publ. 1979"
kew-2800029,A,Brassicaceae,,Erysimum,,"flavescens",,"","(Hook.) Kuntze",Unresolved,,L,WCSP (in review),927836,1093730-2,"Revis. Gen. Pl.","2: 933","","1891"
kew-2800039,A,Brassicaceae,,Erysimum,,"forrestii",,"","(W.W.Sm.) Polatschek",Accepted,,M,WCSP (in review),927846,981692-1,"Phyton (Horn)","34: 200","","1994"
kew-2800041,A,Brassicaceae,,Erysimum,,"franciscanum",,"","Rossbach",Accepted,,M,WCSP (in review),927848,307181-2,"Aliso","4: 118","","1958"
kew-2800043,A,Brassicaceae,,Erysimum,,"frigidum",,"","Boiss. & Hausskn.",Accepted,,M,WCSP (in review),927850,283813-1,"Fl. Orient.","Suppl.: 39","","1888"
kew-2607088,A,Brassicaceae,,Erysimum,,"froehneri",,"","Polatschek",Accepted,,M,WCSP (in review),740115,77088663-1,"Ann. Naturhist. Mus. Wien, B","109: 155","","2007 publ. 2008"
kew-2800047,A,Brassicaceae,,Erysimum,,"funiculosum",,"","Hook.f. & Thomson",Accepted,,M,WCSP (in review),927854,283817-1,"J. Proc. Linn. Soc., Bot.","5: 165","","1861"
kew-2607089,A,Brassicaceae,,Erysimum,,"gabrielianiae",,"","Polatschek",Accepted,,M,WCSP (in review),740116,77088671-1,"Ann. Naturhist. Mus. Wien, B","109: 163","","2007 publ. 2008"
kew-2800049,A,Brassicaceae,,Erysimum,,"gaudanense",,"","Litv.",Accepted,,M,WCSP (in review),927856,283819-1,"Trudy Bot. Muz. Imp. Akad. Nauk","1: 33","","1902"
kew-2607090,A,Brassicaceae,,Erysimum,,"geisleri",,"","Polatschek",Accepted,,M,WCSP (in review),740117,77088658-1,"Ann. Naturhist. Mus. Wien, B","109: 149","","2007 publ. 2008"
kew-2800051,A,Brassicaceae,,Erysimum,,"gelidum",,"","Bunge",Accepted,,M,WCSP (in review),927858,,"Bot. Erg. Reise Transkaukas.","78","","1857"
tro-100334462,A,Brassicaceae,,Erysimum,,"gelidum",,"","Bunge ex Tchich.",Unresolved,,L,TRO,100334462,283821-1,"Asie Min., Bot.","1: 336","336","1860"
kew-2800053,A,Brassicaceae,,Erysimum,,"ghaznicum",,"","Cullen & Rech.f.",Accepted,,M,WCSP (in review),927860,283822-1,"in Fl. Iran.","57: 295","","1968"
kew-2800054,A,Brassicaceae,,Erysimum,,"ghiesbreghtii",,"","Donn.Sm.",Accepted,,M,WCSP (in review),927861,307177-2,"Bot. Gaz.","57: 415","","1914"
kew-2800055,A,Brassicaceae,,Erysimum,,"glaberrimum",,"","Hook. & Arn.",Unresolved,,L,WCSP (in review),927862,283824-1,"Bot. Beechey Voy.","322","","1838"
kew-2800056,A,Brassicaceae,,Erysimum,,"glabrum",,"","C.Presl",Unresolved,,L,WCSP (in review),927863,283825-1,"Fl. Sicul.","76","","1826"
kew-2800058,A,Brassicaceae,,Erysimum,,"gladiiferum",,"","Boiss. & Hausskn.",Accepted,,M,WCSP (in review),927865,283827-1,"Fl. Orient.","Suppl.: 40","","1888"
kew-2800059,A,Brassicaceae,,Erysimum,,"glandulosum",,"","(Hook.) Kuntze",Unresolved,,L,WCSP (in review),927866,1089549-2,"Revis. Gen. Pl.","2: 933","","1891"
kew-2800070,A,Brassicaceae,,Erysimum,,"graecum",,"","Boiss. & Heldr.",Accepted,,M,WCSP (in review),927877,283838-1,"Diagn. Pl. Orient.","II, 1: 27","","1854"
kew-2800071,A,Brassicaceae,,Erysimum,,"gramineum",,"","Pomel",Accepted,,M,WCSP (in review),927878,,"Nouv. Mat. Fl. Atl.","2: 371","","1875"
kew-2800072,A,Brassicaceae,,Erysimum,,"grandiflorum",,"","Desf.",Accepted,,M,WCSP (in review),927879,283844-1,"Fl. Atlant.","2: 85","","1798"
kew-2800082,A,Brassicaceae,,Erysimum,,"griffithianum",,"","Boiss.",Accepted,,M,WCSP (in review),927889,283845-1,"Diagn. Pl. Orient.","II, 1: 28","","1854"
kew-2800084,A,Brassicaceae,,Erysimum,,"griffithii",,"","(Hook.f. & Thomson) Jafri",Accepted,,M,WCSP (in review),927891,283847-1,"Notes Roy. Bot. Gard. Edinburgh","22: 107","","1956"
kew-2896122,A,Brassicaceae,,Erysimum,,"guneri",,"","Yıld.",Accepted,,M,WCSP (in review),1018978,77095447-1,"Ot Sist. Bot. Dergisi","15: 51","","2008"
kew-2800086,A,Brassicaceae,,Erysimum,,"gypsaceum",,"","Botch. & Vved.",Accepted,,M,WCSP (in review),927893,,"Bot. Mater. Gerb. Bot. Inst. Uzbekistansk. Fil. Akad. Nauk S.S.S.R.","3: 12","","1941"
kew-2800088,A,Brassicaceae,,Erysimum,,"hakkiaricum",,"","Cullen",Accepted,,M,WCSP (in review),927895,283850-1,"Notes Roy. Bot. Gard. Edinburgh","26: 195","","1965"
kew-2800091,A,Brassicaceae,,Erysimum,,"handel-mazzettii",,"","Polatschek",Accepted,,M,WCSP (in review),927898,981693-1,"Phyton (Horn)","34: 200","","1994"
kew-2800093,A,Brassicaceae,,Erysimum,,"hedgeanum",,"","Al-Shehbaz",Accepted,,M,WCSP (in review),927900,976470-1,"Novon","4: 1","","1994"
kew-2800095,A,Brassicaceae,,Erysimum,,"helveticum",,"","Hegetschw.",Unresolved,,L,WCSP (in review),927902,283856-1,"Fl. Schweiz","649","","1839"
kew-2800100,A,Brassicaceae,,Erysimum,,"heritieri",,"","Kuntze",Accepted,,M,WCSP (in review),927907,283857-1,"Revis. Gen. Pl.","1: 29","","1891"
kew-2800104,A,Brassicaceae,,Erysimum,,"heterotrichum",,"","Fritsch",Unresolved,,L,WCSP (in review),927911,283860-1,"Verh. K. K. Zool.-Bot. Ges. Wien","45: 377","","1895"
tro-50003942,A,Brassicaceae,,Erysimum,,"hieraciifolium",,"","L. f.",Accepted,,M,TRO,50003942,,"","","",""
kew-2800108,A,Brassicaceae,,Erysimum,,"himalayense",,"","Wettst.",Accepted,,M,WCSP (in review),927915,283866-1,"Oesterr. Bot. Z.","39: 283","","1889"
kew-2800109,A,Brassicaceae,,Erysimum,,"hirschfeldioides",,"","Boiss. & Hausskn.",Accepted,,M,WCSP (in review),927916,283867-1,"Fl. Orient.","Suppl.: 39","","1888"
kew-2800110,A,Brassicaceae,,Erysimum,,"hirsutum",,"","Crantz",Unresolved,,L,WCSP (in review),927917,283870-1,"Cl. Crucif. Emend.","64","","1769"
kew-2800113,A,Brassicaceae,,Erysimum,,"hirtum",,"","Crantz",Unresolved,,L,WCSP (in review),927920,283871-1,"Cl. Crucif. Emend.","117","","1769"
kew-2800114,A,Brassicaceae,,Erysimum,,"hispidum",,"","(A.Gray) Kuntze",Unresolved,,L,WCSP (in review),927921,1070591-2,"Revis. Gen. Pl.","2: 933","","1891"
kew-2800118,A,Brassicaceae,,Erysimum,,"horizontale",,"","Candargy",Accepted,,M,WCSP (in review),927925,283876-1,"Bull. Soc. Bot. France","44: 154","","1897"
kew-2800119,A,Brassicaceae,,Erysimum,,"huber-morathii",,"","Polatschek",Accepted,,M,WCSP (in review),927926,907765-1,"Willdenowia","15: 66","","1985"
kew-2800127,A,Brassicaceae,,Erysimum,,"hungaricum",,"","Zapał.",Accepted,,M,WCSP (in review),927934,283879-1,"Bull. Int. Acad. Sci. Cracovie, Cl. Sci. Math., Sér. B, Sci. Nat.","1913(2): 49","","1913"
kew-2800128,A,Brassicaceae,,Erysimum,,"hyacinthoides",,"","(Hook.) Kuntze",Unresolved,,L,WCSP (in review),927935,1016158-2,"Revis. Gen. Pl.","2: 933","","1891"
kew-2800129,A,Brassicaceae,,Erysimum,,"hybridum",,"","Grauer",Unresolved,,L,WCSP (in review),927936,283881-1,"Dec.","6","",""
kew-2800130,A,Brassicaceae,,Erysimum,×,"hybridum",,"","Bergmans",Unresolved,,L,WCSP (in review),927937,283882-1,"Vaste Pl. Rotsheesters","219","","1924"
kew-2800131,A,Brassicaceae,,Erysimum,,"ibericum",,"","(Adam) DC.",Accepted,,M,WCSP (in review),927938,283884-1,"Syst. Nat.","2: 498","","1821"
kew-2800133,A,Brassicaceae,,Erysimum,,"idae",,"","Polatschek",Accepted,,M,WCSP (in review),927940,981688-1,"Phyton (Horn)","34: 196","","1994"
kew-2896123,A,Brassicaceae,,Erysimum,,"ikizdereense",,"","Yıld.",Accepted,,M,WCSP (in review),1018979,77095448-1,"Ot Sist. Bot. Dergisi","15: 54","","2008"
kew-2800135,A,Brassicaceae,,Erysimum,,"incanum",,"","Kunze",Accepted,,M,WCSP (in review),927942,283886-1,"Flora","29: 752","","1846"
kew-2800140,A,Brassicaceae,,Erysimum,,"inconspicuum",,"","(S.Watson) MacMill.",Accepted,,M,WCSP (in review),927947,1014955-2,"Metasp. Minnesota Valley","268","","1892"
kew-2800143,A,Brassicaceae,,Erysimum,,"inense",,"","N.Busch",Accepted,,M,WCSP (in review),927950,283889-1,"V?stn. Tiflissk. Bot. Sada","n.s., 3-4: 2","","1927"
kew-2800144,A,Brassicaceae,,Erysimum,,"insulare",,"","(Greene) Greene",Accepted,,M,WCSP (in review),927951,307213-2,"Bull. Torrey Bot. Club","13: 218","","1886"
kew-2800148,A,Brassicaceae,,Erysimum,,"integrifolium",,"","Ten. ex Steud.",Unresolved,,L,WCSP (in review),927955,,"Nomencl. Bot.","ed. 2, 1: 394","","1840"
kew-2800149,A,Brassicaceae,,Erysimum,,"intermedium",,"","Wettst.",Unresolved,,L,WCSP (in review),927956,283892-1,"Oesterr. Bot. Z.","39: 244","","1889"
kew-2607092,A,Brassicaceae,,Erysimum,,"iraqense",,"","Polatschek",Accepted,,M,WCSP (in review),740119,77088668-1,"Ann. Naturhist. Mus. Wien, B","109: 160","","2007 publ. 2008"
kew-2800153,A,Brassicaceae,,Erysimum,,"ischnostylum",,"","Freyn & Sint",Accepted,,M,WCSP (in review),927960,283895-1,"Bull. Herb. Boissier","II, 3: 570","","1903"
kew-2896125,A,Brassicaceae,,Erysimum,,"jacquemoudii",,"","Yıld.",Accepted,,M,WCSP (in review),1018981,77095449-1,"Ot Sist. Bot. Dergisi","15: 55","","2008"
kew-2800154,A,Brassicaceae,,Erysimum,,"janchenii",,"","Fritsch",Accepted,,M,WCSP (in review),927961,283896-1,"Mitt. Naturwiss. Vereines Steiermark","47: 156","","1910"
kew-2800156,A,Brassicaceae,,Erysimum,,"javalambrense",,"","Mateo, M.B.Crespo & López Udias",Accepted,,M,WCSP (in review),927963,1002155-1,"in Fl. Montiberica","9: 42","","1998"
kew-2800158,A,Brassicaceae,,Erysimum,,"jugicola",,"","Jord.",Accepted,,M,WCSP (in review),927965,,"Diagn. Esp. Nouv.","173","","1864"
tro-100357391,A,Brassicaceae,,Erysimum,,"jugicolum",,"","Jord.",Accepted,,M,TRO,100357391,,"Diagn. Esp. Nouv.","173","173","1864"
kew-2896126,A,Brassicaceae,,Erysimum,,"kartalkayaense",,"","Yıld.",Accepted,,M,WCSP (in review),1018982,77095450-1,"Ot Sist. Bot. Dergisi","15: 56","","2008"
kew-2800162,A,Brassicaceae,,Erysimum,,"kerbabaevii",,"","Kurbanov & Gudkova",Accepted,,M,WCSP (in review),927969,902021-1,"Bot. Zhurn. (Moscow & Leningrad)","68: 236","","1983"
kew-2896127,A,Brassicaceae,,Erysimum,,"ketenoglui",,"","Yıld.",Accepted,,M,WCSP (in review),1018983,77095451-1,"Ot Sist. Bot. Dergisi","15: 57","","2008"
kew-2800163,A,Brassicaceae,,Erysimum,,"knowlesii",,"","(Walp.) Wettst.",Unresolved,,L,WCSP (in review),927970,283902-1,"Oesterr. Bot. Z.","39: 283","","1889"
kew-2800165,A,Brassicaceae,,Erysimum,,"koelzii",,"","Polatschek & Rech.f.",Accepted,,M,WCSP (in review),927972,283904-1,"in Fl. Iran.","57: 298","","1968"
kew-2800167,A,Brassicaceae,,Erysimum,,"korabense",,"","Kümmerle & Jáv.",Accepted,,M,WCSP (in review),927974,,"Bot. Közlem.","19: 20","","1921"
kew-2607093,A,Brassicaceae,,Erysimum,,"kostkae",,"","Polatschek",Accepted,,M,WCSP (in review),740120,77088667-1,"Ann. Naturhist. Mus. Wien, B","109: 159","","2007 publ. 2008"
kew-2800168,A,Brassicaceae,,Erysimum,,"kotschyanum",,"","J.Gay",Accepted,,M,WCSP (in review),927975,283907-1,"Erysim. Nov.","5","","1842"
kew-2800169,A,Brassicaceae,,Erysimum,,"krendlii",,"","Polatschek",Accepted,,M,WCSP (in review),927976,981685-1,"Phyton (Horn)","34: 192","","1994"
tro-50156343,A,Brassicaceae,,Erysimum,,"kreudlii",,"","Polatschek",Unresolved,,L,TRO,50156343,,"","","",""
kew-2800171,A,Brassicaceae,,Erysimum,,"krynkense",,"","Lavrenko",Accepted,,M,WCSP (in review),927978,283910-1,"Index Seminum (KHAR)","1925: 7","","1926"
kew-2800172,A,Brassicaceae,,Erysimum,,"kuemmerlei",,"","Jáv.",Accepted,,M,WCSP (in review),927979,,"Bot. Közlem.","19: 21","","1921"
kew-2800175,A,Brassicaceae,,Erysimum,,"kurdicum",,"","Boiss. & Hausskn.",Accepted,,M,WCSP (in review),927982,283913-1,"Fl. Orient.","Suppl.: 38","","1888"
kew-2800176,A,Brassicaceae,,Erysimum,,"kykkoticum",,"","Hadjik. & Alziar",Accepted,,M,WCSP (in review),927983,1010406-1,"Biocosme Mésogéen","15: 244","","1999"
kew-2800185,A,Brassicaceae,,Erysimum,,"lanceolatum",,"","Hegetschw.",Unresolved,,L,WCSP (in review),927992,283925-1,"Fl. Schweiz","650","","1839"
kew-2800187,A,Brassicaceae,,Erysimum,,"lasiocarpum",,"","F.Muell.",Unresolved,Illegitimate,L,WCSP (in review),927994,60442522-2,"Native Pl. Victoria","1: 34","","1879"
kew-2800188,A,Brassicaceae,,Erysimum,,"laxiflorum",,"","J.Gay",Unresolved,,L,WCSP (in review),927995,283926-1,"Erysim. Nov.","4","","1842"
kew-2800190,A,Brassicaceae,,Erysimum,,"laxum",,"","Muschl.",Unresolved,,L,WCSP (in review),927997,307185-2,"Bot. Jahrb. Syst.","40: 273","","1908"
kew-2800191,A,Brassicaceae,,Erysimum,,"lazistanicum",,"","Rupr.",Accepted,,M,WCSP (in review),927998,283929-1,"Fl. Caucasi","76","","1869"
kew-2604458,A,Brassicaceae,,Erysimum,,"ledebourii",,"","D.A.German",Accepted,,M,WCSP (in review),737666,77075546-1,"Turczaninowia","7(2): 16","","2004"
kew-2800192,A,Brassicaceae,,Erysimum,,"leptocarpum",,"","J.Gay",Unresolved,,L,WCSP (in review),927999,283930-1,"Erysim. Nov.","4","","1842"
kew-2800194,A,Brassicaceae,,Erysimum,,"leptophyllum",,"","(M.Bieb.) Andrz. ex DC.",Accepted,,M,WCSP (in review),928001,,"Prodr.","1: 193","","1824"
tro-4103811,A,Brassicaceae,,Erysimum,,"leptophyllum",,"","Andrz.",Unresolved,,L,TRO,4103811,,"","","",""
kew-2800196,A,Brassicaceae,,Erysimum,,"leptostylum",,"","DC.",Accepted,,M,WCSP (in review),928003,283934-1,"Syst. Nat.","2: 494","","1821"
kew-2800197,A,Brassicaceae,,Erysimum,,"leucanthemum",,"","(Stephan ex Willd.) B.Fedtsch.",Accepted,,M,WCSP (in review),928004,283935-1,"Trudy Imp. S.-Peterburgsk. Bot. Sada","23: 413","","1904"
kew-2800202,A,Brassicaceae,,Erysimum,,"lilacinum",,"","Steinb.",Accepted,,M,WCSP (in review),928008,283939-1,"V?stn. Tiflissk. Bot. Sada","n.s., 3-4: 13","","1927"
kew-2800203,A,Brassicaceae,,Erysimum,,"limprichtii",,"","O.E.Schulz",Accepted,,M,WCSP (in review),928009,283940-1,"Repert. Spec. Nov. Regni Veg. Beih.","12: 389","","1922"
kew-2800204,A,Brassicaceae,,Erysimum,,"linariifolium",,"","Tausch",Accepted,,M,WCSP (in review),928010,283941-1,"Flora","14: 212","","1831"
kew-2800207,A,Brassicaceae,,Erysimum,,"linifolium",,"","(Pers.) J.Gay",Accepted,,M,WCSP (in review),928013,283944-1,"Erysim. Nov.","3","","1842"
kew-2800208,A,Brassicaceae,,Erysimum,,"linifolium",,"","(Nutt.) M.E.Jones",Unresolved,Illegitimate,L,WCSP (in review),928014,1036590-2,"Proc. Calif. Acad. Sci.","II, 5: 622","","1895"
kew-2800212,A,Brassicaceae,,Erysimum,,"loesellii",,"","(L.) Farw.",Unresolved,,L,WCSP (in review),928018,283946-1,"Amer. Midl. Naturalist","10: 212","","1927"
kew-2800215,A,Brassicaceae,,Erysimum,,"longirostre",,"","Tausch",Unresolved,,L,WCSP (in review),928021,283949-1,"Flora","19: 408","","1836"
kew-2800217,A,Brassicaceae,,Erysimum,,"longisiliquosum",,"","Willd.",Unresolved,,L,WCSP (in review),928023,283951-1,"Enum. Pl.","680","","1809"
kew-2800224,A,Brassicaceae,,Erysimum,,"lycaonicum",,"","(Hand.-Mazz.) Hub.-Mor.",Accepted,,M,WCSP (in review),928030,283958-1,"Bauhinia","1: 180","","1960"
kew-2800229,A,Brassicaceae,,Erysimum,,"macilentum",,"","Bunge",Accepted,,M,WCSP (in review),928035,,"Mém. Acad. Imp. Sci. St.-Pétersbourg, Divers Savans","2: 80","","1835"
kew-2800230,A,Brassicaceae,,Erysimum,,"maclovianum",,"","(d'Urv.) Gay ex Spreng.",Unresolved,,L,WCSP (in review),928036,283964-1,"Syst. Veg.","4(2): 243","","1827"
kew-2800231,A,Brassicaceae,,Erysimum,,"macradenium",,"","J.Gay",Unresolved,,L,WCSP (in review),928037,283965-1,"Erysim. Nov.","8","","1842"
kew-2800232,A,Brassicaceae,,Erysimum,,"macranthum",,"","Tausch",Unresolved,,L,WCSP (in review),928038,283966-1,"Flora","19: 409","","1836"
kew-2800233,A,Brassicaceae,,Erysimum,,"macrocarpum",,"","(Rupr.) Stevens & Trautv.",Unresolved,,L,WCSP (in review),928039,,"","","",""
kew-2607094,A,Brassicaceae,,Erysimum,,"macropetalum",,"","Polatschek",Accepted,,M,WCSP (in review),740121,77088660-1,"Ann. Naturhist. Mus. Wien, B","109: 152","","2007 publ. 2008"
kew-2800234,A,Brassicaceae,,Erysimum,,"macrospermum",,"","Cullen & Rech.f.",Accepted,,M,WCSP (in review),928040,283968-1,"in Fl. Iran.","57: 293","","1968"
kew-2800235,A,Brassicaceae,,Erysimum,,"macrostigma",,"","Boiss.",Accepted,,M,WCSP (in review),928041,283969-1,"Ann. Sci. Nat., Bot.","II, 17: 81","","1842"
kew-2800236,A,Brassicaceae,,Erysimum,,"maculatum",,"","(Nutt.) Kuntze",Unresolved,,L,WCSP (in review),928042,1112363-2,"Revis. Gen. Pl.","2: 933","","1891"
kew-2800237,A,Brassicaceae,,Erysimum,,"maderense",,"","(L'Hér.) Polatschek",Accepted,,M,WCSP (in review),928043,283971-1,"Ann. Naturhist. Mus. Wien","80: 100","","1976"
kew-2800238,A,Brassicaceae,,Erysimum,×,"mailhoi",,"","Sennen",Unresolved,,L,WCSP (in review),928044,283972-1,"Monde Pl.","31(183): 14","","1930"
kew-2800240,A,Brassicaceae,,Erysimum,,"majellense",,"","Polatschek",Accepted,,M,WCSP (in review),928046,283975-1,"Ann. Naturhist. Mus. Wien","78: 177","","1974"
tro-50145905,A,Brassicaceae,,Erysimum,,"maritima",,"","Desv.",Accepted,,M,TRO,50145905,,"","","",""
kew-2800241,A,Brassicaceae,,Erysimum,,"marschallianum",,"","Andrz. ex DC.",Accepted,,M,WCSP (in review),928047,,"Syst. Nat.","2: 510","","1821"
tro-4103815,A,Brassicaceae,,Erysimum,,"marschallianum",,"","Andrz. ex M. Bieb.",Unresolved,,L,TRO,4103815,283976-1,"Fl. Taur.-Caucas.","3: 441","441","1819"
kew-2800242,A,Brassicaceae,,Erysimum,×,"marshallii",,"","(Stark ex T.Moore) Bois",Unresolved,,L,WCSP (in review),928048,283977-1,"Rev. Hort.","n.s., 13: 444","","1913"
tro-100357395,A,Brassicaceae,,Erysimum,,"marshallii",,"","Bois",Accepted,,M,TRO,100357395,283977-1,"Revista Facultad Ci. Nat. Salta","13: 444","444","1913"
kew-2800244,A,Brassicaceae,,Erysimum,,"mayorii",,"","Álv.Mart., Nava & Fern.Casado",Accepted,,M,WCSP (in review),928050,931021-1,"Anales Jard. Bot. Madrid","43: 174","","1986"
kew-2800247,A,Brassicaceae,,Erysimum,,"melicentae",,"","Dunn",Accepted,,M,WCSP (in review),928053,283980-1,"Bull. Misc. Inform. Kew","1920: 336","","1920"
kew-2800248,A,Brassicaceae,,Erysimum,,"menziesii",,"","(Hook.) Wettst.",Accepted,,M,WCSP (in review),928054,1204245-2,"Oesterr. Bot. Z.","39: 283","","1889"
kew-2800249,A,Brassicaceae,,Erysimum,,"menziesii",subsp.,"concinnum","(Eastw.) R.A.Price",Accepted,,L,WCSP (in review),928055,,"","","",""
kew-2800253,A,Brassicaceae,,Erysimum,,"metlesicsii",,"","Polatschek",Accepted,,M,WCSP (in review),928059,283983-1,"Ann. Naturhist. Mus. Wien","78: 178","","1974"
kew-2800254,A,Brassicaceae,,Erysimum,,"meyerianum",,"","(Rupr.) N.Busch",Accepted,,M,WCSP (in review),928060,283985-1,"in Fl. Cauc. Crit.","3(4): 533","","1909"
kew-2800259,A,Brassicaceae,,Erysimum,,"minus",,"","Mill.",Unresolved,,L,WCSP (in review),928065,283989-1,"Gard. Dict. ed. 8","5","","1768"
kew-2800260,A,Brassicaceae,,Erysimum,×,"mixtefurcatum",,"","Nyár.",Unresolved,,L,WCSP (in review),928066,283990-1,"Bul. ?ti. Acad. Republ. Populare Romîne, Sec?. ?ti. Biol. Agron. Geol. Geogr.","7(2): 239","","1955"
kew-2800261,A,Brassicaceae,,Erysimum,,"moesiacum",,"","Velen.",Accepted,,M,WCSP (in review),928067,283991-1,"Fl. Bulg.","Suppl. 1: 21","","1898"
kew-2800263,A,Brassicaceae,,Erysimum,,"mongolicum",,"","D.A.German",Accepted,,M,WCSP (in review),928069,,"Willdenowia","35: 307","","2005"
kew-2800267,A,Brassicaceae,,Erysimum,,"montosicolum",,"","Jord.",Accepted,,M,WCSP (in review),928073,283996-1,"Annot. Fl. France Allemagne","123","","1858"
kew-2800268,A,Brassicaceae,,Erysimum,,"moranii",,"","Rollins",Accepted,,M,WCSP (in review),928074,307190-2,"Contr. Gray Herb.","200: 193","","1970"
kew-2607095,A,Brassicaceae,,Erysimum,,"munzuriense",,"","Polatschek",Accepted,,M,WCSP (in review),740122,77088665-1,"Ann. Naturhist. Mus. Wien, B","109: 157","","2007 publ. 2008"
kew-2800269,A,Brassicaceae,,Erysimum,,"murale",,"","Lam.",Unresolved,,L,WCSP (in review),928075,283998-1,"Fl. Franç.","2: 514","","1779"
kew-2800270,A,Brassicaceae,,Erysimum,,"murale",,"","Desf.",Unresolved,,L,WCSP (in review),928076,284001-1,"Tabl. École Bot.","129","","1804"
kew-2800272,A,Brassicaceae,,Erysimum,×,"muretii",,"","Favrat",Unresolved,,L,WCSP (in review),928078,284003-1,"Bull. Soc. Vaud. Sci. Nat.","25: 50","","1889"
kew-2800273,A,Brassicaceae,,Erysimum,,"mutabile",,"","Boiss. & Heldr.",Accepted,,M,WCSP (in review),928079,284004-1,"Diagn. Pl. Orient.","8: 24","","1849"
kew-2800275,A,Brassicaceae,,Erysimum,,"myriophyllum",,"","Lange",Accepted,,M,WCSP (in review),928081,284006-1,"Vidensk. Meddel. Naturhist. Foren. Kjøbenhavn","1881: 102","","1882"
kew-2800276,A,Brassicaceae,,Erysimum,,"myriophyllum",subsp.,"cazorlense","(Heywood) Polatschek",Accepted,,L,WCSP (in review),928082,879177-1,"Ann. Naturhist. Mus. Wien","82: 346","","1978 publ. 1979"
kew-2800277,A,Brassicaceae,,Erysimum,,"nabievii",,"","Adylov",Accepted,,M,WCSP (in review),928083,284007-1,"Dokl. Akad. Nauk Uzbeksk. S.S.R.","1973(11): 51","","1973"
kew-2800279,A,Brassicaceae,,Erysimum,,"nanum",,"","Boiss. & Hohen.",Accepted,,M,WCSP (in review),928085,284009-1,"Diagn. Pl. Orient.","8: 23","","1849"
kew-2800280,A,Brassicaceae,,Erysimum,,"nanum",,"","Velen.",Unresolved,,L,WCSP (in review),928086,284010-1,"V?stn. Král. Ceské Spole?n. Nauk, T?. Mat.-P?ír.","1921-1922(6): 2","","1923"
kew-2800281,A,Brassicaceae,,Erysimum,,"nasturtioides",,"","Boiss. & Hausskn.",Accepted,,M,WCSP (in review),928087,284011-1,"Fl. Orient.","Suppl.: 40","","1888"
kew-2800283,A,Brassicaceae,,Erysimum,,"naxense",,"","Snogerup",Accepted,,M,WCSP (in review),928089,284013-1,"Opera Bot.","13: 45","","1967"
kew-2800287,A,Brassicaceae,,Erysimum,,"nervosum",,"","Pomel",Accepted,,M,WCSP (in review),928093,,"Nouv. Mat. Fl. Atl.","2: 370","","1875"
kew-2800289,A,Brassicaceae,,Erysimum,,"nevadense",,"","Reut.",Accepted,,L,WCSP (in review),928095,284019-1,"Cat. Hort. Genève","4","","1855"
kew-2800290,A,Brassicaceae,,Erysimum,,"nevadense",,"","A.Heller",Unresolved,,L,WCSP (in review),928096,307191-2,"Muhlenbergia","1: 52","","1904"
kew-2800291,A,Brassicaceae,,Erysimum,,"nevadense",subsp.,"collisparsum","(Jord.) P.W.Ball",Accepted,,L,WCSP (in review),928097,956358-1,"Bot. J. Linn. Soc.","103: 205","","1990"
kew-2800292,A,Brassicaceae,,Erysimum,,"nevadense",subsp.,"fitzii","(Polatschek) P.W.Ball",Accepted,,L,WCSP (in review),928098,956359-1,"Bot. J. Linn. Soc.","103: 205","","1990"
kew-2800293,A,Brassicaceae,,Erysimum,,"nevadense",subsp.,"gomez-campoi","(Polatschek) P.W.Ball",Accepted,,L,WCSP (in review),928099,956360-1,"Bot. J. Linn. Soc.","103: 205","","1990"
kew-2800294,A,Brassicaceae,,Erysimum,,"nevadense",subsp.,"mediohispanicum","(Polatschek) P.W.Ball",Accepted,,L,WCSP (in review),928100,956361-1,"Bot. J. Linn. Soc.","103: 205","","1990"
