ID,Major group,Family,Genus hybrid marker,Genus,Species hybrid marker,Species,Infraspecific rank,Infraspecific epithet,Authorship,Taxonomic status in TPL,Nomenclatural status from original data source,Confidence level,Source,Source id,IPNI id,Publication,Collation,Page,Date
kew-2560804,A,Papaveraceae,,Papaver,,"gorgoneum",,"","Cout.",Unresolved,,L,WCSP (in review),696516,673524-1,"Herb. Gorg. Cat.","1: 284","","1914"
tro-24000058,A,Papaveraceae,,Papaver,,"gorodkovii",,"","Tolm. & V.V. Petrovsky",Accepted,,M,TRO,24000058,673525-1,"Bot. Žurn. (Moscow & Leningrad)","58: 1128, f. 1","1128","1973"
kew-2560807,A,Papaveraceae,,Papaver,,"gracile",,"","Aucher ex Boiss.",Unresolved,,L,WCSP (in review),696519,673526-1,"Ann. Sci. Nat., Bot.","II, 16: 372","","1841"
kew-2560800,A,Papaveraceae,,Papaver,,"graecum",,"","Link ex Fedde",Unresolved,,L,WCSP (in review),696512,,"Pflanzenr.","IV, 104: 299","","1909"
kew-2560809,A,Papaveraceae,,Papaver,,"grandiflorum",,"","Moench",Unresolved,,L,WCSP (in review),696521,,"Methodus","250","","1794"
kew-2560810,A,Papaveraceae,,Papaver,,"guerlekense",,"","Stapf",Accepted,,M,WCSP (in review),696522,673529-1,"Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl.","51: 15","","1886"
kew-2560811,A,Papaveraceae,,Papaver,,"halophilum",,"","(Fedde) Cullen",Unresolved,,L,WCSP (in review),696523,673530-1,"in Fl. Iran.","34: 17","","1966"
kew-2560812,A,Papaveraceae,,Papaver,,"heldreichii",,"","Boiss.",Unresolved,,L,WCSP (in review),696524,673531-1,"Fl. Orient.","1: 108","","1867"
kew-2560813,A,Papaveraceae,,Papaver,,"heterophyllum",,"","(Benth.) Greene",Accepted,,M,WCSP (in review),696525,182757-2,"Pittonia","1: 168","","1888"
tro-50078851,A,Papaveraceae,,Papaver,,"heterophyllum",var.,"crassifolium","(Benth.) Jeps.",Accepted,,L,TRO,50078851,182758-2,"Fl. W. Calif.","209","209","1901"
kew-2560814,A,Papaveraceae,,Papaver,,"heterotricum",,"","Lojac. ex Tornab.",Unresolved,,L,WCSP (in review),696526,,"Fl. Sicula","57","","1887"
kew-2560767,A,Papaveraceae,,Papaver,,"himalaycum",,"","Cretz.",Unresolved,,L,WCSP (in review),696479,673534-1,"Acta Fauna Fl. Universali, Ser. 2, Bot.","1(16): 1","","1934"
kew-2560723,A,Papaveraceae,,Papaver,,"holophyllum",,"","Sam. ex Rech.f.",Unresolved,,L,WCSP (in review),696436,,"Ark. Bot.","n.s., 1: 304","","1950"
kew-2560724,A,Papaveraceae,,Papaver,,"hookeri",,"","Baker ex Hook.f.",Unresolved,,L,WCSP (in review),696437,673539-1,"Bot. Mag.","109: t. 6729","","1883"
kew-2560725,A,Papaveraceae,,Papaver,,"horridum",,"","DC.",Unresolved,,L,WCSP (in review),696438,673540-1,"Syst. Nat.","2: 79","","1821"
kew-2560736,A,Papaveraceae,,Papaver,,"hortense",,"","Garsault",Unresolved,Invalid,L,WCSP (in review),696449,,"Fig. Pl. Méd.","t. 106","","1764"
kew-2560720,A,Papaveraceae,,Papaver,,"humifusum",,"","Fedde",Unresolved,,L,WCSP (in review),696433,673544-1,"Bull. Herb. Boissier","II, 5: 447","","1905"
kew-2560730,A,Papaveraceae,,Papaver,,"humile",,"","Fedde",Accepted,,M,WCSP (in review),696443,673545-1,"Bull. Herb. Boissier","II, 5: 446","","1905"
kew-2560732,A,Papaveraceae,,Papaver,×,"hungaricum",,"","Borbás",Unresolved,,L,WCSP (in review),696445,673546-1,"Result. Wiss. Erforsch. Balaton","2(2): 129","","1907"
kew-2560734,A,Papaveraceae,,Papaver,,"hybridum",,"","L.",Accepted,,M,WCSP (in review),696447,673549-1,"Sp. Pl.","506","","1753"
kew-2560712,A,Papaveraceae,,Papaver,,"hyoscyamifolium",,"","Boiss. & Hausskn.",Unresolved,,L,WCSP (in review),696425,673550-1,"Fl. Orient.","1: 110","","1867"
kew-2560729,A,Papaveraceae,,Papaver,,"hypsipetes",,"","V.V.Petrovsky",Unresolved,,L,WCSP (in review),696442,906796-1,"Bot. Zhurn. (Moscow & Leningrad)","70: 113","","1985"
kew-2560727,A,Papaveraceae,,Papaver,,"improperum",,"","Jord. & Fourr.",Unresolved,,L,WCSP (in review),696440,673551-1,"Brev. Pl. Nov.","1: 3","","1866"
kew-2560705,A,Papaveraceae,,Papaver,,"indehiscens",,"","Dumort.",Unresolved,,L,WCSP (in review),696418,673552-1,"Fl. Belg.","130","","1827"
kew-2560706,A,Papaveraceae,,Papaver,,"indigirkense",,"","Jurtzev",Unresolved,,L,WCSP (in review),696419,673553-1,"Novosti Sist. Vyssh. Rast.","1965: 310","","1965"
kew-2560707,A,Papaveraceae,,Papaver,×,"inexpertum",,"","Beck",Unresolved,,L,WCSP (in review),696420,673554-1,"Fl. Nieder-Österreich","2(1): 434","","1892"
kew-2560708,A,Papaveraceae,,Papaver,,"inornatum",,"","Schott & Kotschy",Unresolved,,L,WCSP (in review),696421,673555-1,"Oesterr. Bot. Wochenbl.","4: 233","","1854"
kew-2560711,A,Papaveraceae,,Papaver,,"integrifolium",,"","Vig.",Unresolved,,L,WCSP (in review),696424,673558-1,"Hist. Nat. Pavots","38","","1814"
kew-2560704,A,Papaveraceae,,Papaver,×,"intercedens",,"","Kubát",Unresolved,,L,WCSP (in review),696417,20010973-1,"Severo?eskou P?ír.","14: 50","","1983"
kew-2560713,A,Papaveraceae,,Papaver,,"interjectum",,"","Wein",Unresolved,,L,WCSP (in review),696426,673559-1,"Repert. Spec. Nov. Regni Veg.","9: 243","","1911"
kew-2560715,A,Papaveraceae,,Papaver,,"intricatum",,"","Wein",Unresolved,,L,WCSP (in review),696428,673562-1,"Repert. Spec. Nov. Regni Veg.","9: 241","","1911"
kew-2560716,A,Papaveraceae,,Papaver,,"involucratum",,"","Popov",Unresolved,,L,WCSP (in review),696429,673563-1,"Fl. URSS","7: 748","","1937"
kew-2560743,A,Papaveraceae,,Papaver,,"jacuticum",,"","Peschkova",Unresolved,,L,WCSP (in review),696456,986668-1,"in Fl. Sibir.","7: 19","","1994"
kew-2560754,A,Papaveraceae,,Papaver,,"julicum",,"","E.Mayer & Merxm.",Unresolved,,L,WCSP (in review),696467,673565-1,"Zbornik 150-Letn. Bot. Vrta Ljubljani","28","","1960"
kew-2904968,A,Papaveraceae,,Papaver,,"kachroianum",,"","Tabinda, Dar & Naqshi",Unresolved,,L,WCSP (in review),1027424,77111602-1,"Pakistan J. Bot.","42(Sp.Issue): 58","","2010"
kew-2576289,A,Papaveraceae,,Papaver,,"kluanensis",,"","D.Löve",Unresolved,,L,WCSP (in review),710071,,"Bot. Not.","109: 178","","1956"
kew-2560758,A,Papaveraceae,,Papaver,×,"kobayashii",,"","Sinisc.Gigl.",Unresolved,,L,WCSP (in review),696471,,"Delpinoa","23-24: 68","","19811982 publ. 1985"
kew-2560759,A,Papaveraceae,,Papaver,,"kurdistanicum",,"","Fedde",Unresolved,,L,WCSP (in review),696472,,"Pflanzenr.","IV, 104: 337","","1909"
kew-2605101,A,Papaveraceae,,Papaver,,"kuvajevii",,"","Schaulo & Sonnikova",Unresolved,,L,WCSP (in review),738256,77075472-1,"Turczaninowia","6(4): 5","","2003"
tro-50326546,A,Papaveraceae,,Papaver,,"labradoricum",,"","(Fedde) Solstad & Elven",Accepted,,M,TRO,50326546,77099614-1,"J. Bot. Res. Inst. Texas","2(1): 438","438","2008"
kew-2560761,A,Papaveraceae,,Papaver,,"lacerum",,"","Popov",Unresolved,,L,WCSP (in review),696474,673570-1,"Fl. URSS","7: 749","","1937"
kew-2560762,A,Papaveraceae,,Papaver,,"laestadianum",,"","Nordh.",Accepted,,M,WCSP (in review),696475,,"Bot. Not.","1939: 693","","1939"
kew-2560764,A,Papaveraceae,,Papaver,,"lamottei",,"","Boreau",Unresolved,,L,WCSP (in review),696477,673573-1,"Fl. Centre France","ed. 3, 2: 30","","1857"
tro-24000625,A,Papaveraceae,,Papaver,,"langeanum",,"","Tolm.",Accepted,,M,TRO,24000625,,"","","",""
kew-2560745,A,Papaveraceae,,Papaver,,"lapeyrousianum",,"","Gutermann ex Greuter & Burdet",Accepted,,M,WCSP (in review),696458,898351-1,"Willdenowia","11: 43","","1981"
kew-2560739,A,Papaveraceae,,Papaver,,"lapponicum",,"","(Tolm.) Nordh.",Accepted,,M,WCSP (in review),696452,673576-1,"Bergens Mus. Årbog (Årbok)","Naturvidensk. Rekke 2: 45","","1931"
kew-2560742,A,Papaveraceae,,Papaver,,"lasiocalyx",,"","Fedde ex Bornm.",Unresolved,,L,WCSP (in review),696455,673577-1,"Beih. Bot. Centralbl.","19(2): 202","","1906"
tro-24000626,A,Papaveraceae,,Papaver,,"lasiothrix",,"","Fedde",Accepted,,M,TRO,24000626,,"","","",""
kew-2560744,A,Papaveraceae,,Papaver,,"lateritium",,"","K.Koch",Unresolved,,L,WCSP (in review),696457,673579-1,"Index Seminum (B)","1854(App.): 14","","1854"
tro-24000628,A,Papaveraceae,,Papaver,,"leiocarpum",,"","Popov",Accepted,,M,TRO,24000628,,"","","",""
kew-2561134,A,Papaveraceae,,Papaver,,"leucocephalum",,"","Aucher ex Fedde",Unresolved,,L,WCSP (in review),696819,,"Pflanzenr.","IV, 104: 346","","1969"
kew-2561522,A,Papaveraceae,,Papaver,,"leucotrichum",,"","Tolm.",Unresolved,,L,WCSP (in review),697201,673585-1,"Bot. Mater. Gerb. Bot. Inst. Komarova Akad. Nauk S.S.S.R.","20: 176","","1960"
kew-2561085,A,Papaveraceae,,Papaver,,"libanoticum",,"","Boiss.",Unresolved,,L,WCSP (in review),696771,673586-1,"Ann. Sci. Nat., Bot.","II, 16: 873","","1841"
tro-50207860,A,Papaveraceae,,Papaver,,"libanoticum",subsp.,"polychaetum","(Schott & Kotschy ex Boiss.) Kadereit",Unresolved,,L,TRO,50207860,973666-1,"Edinburgh J. Bot.","50(2): 135","135","1993"
kew-2561429,A,Papaveraceae,,Papaver,,"lisae",,"","N.Busch",Unresolved,,L,WCSP (in review),697109,673587-1,"Trudy Bot. Muz.","19: 82","","1926"
tro-24000632,A,Papaveraceae,,Papaver,,"lujaurense",,"","Semenova",Accepted,,M,TRO,24000632,673589-1,"Fl. Murmansk. Obl.","3: 302, 369","302, 369","1956"
kew-2561441,A,Papaveraceae,,Papaver,,"luteorubrum",,"","Jord.",Unresolved,,L,WCSP (in review),697121,673591-1,"Ann. Soc. Linn. Lyon","n.s., 7: 460","","1861"
tro-24000136,A,Papaveraceae,,Papaver,,"macounii",,"","Greene",Accepted,,M,TRO,24000136,182765-2,"Pittieria","3(17C): 247–248","247","1897"
tro-24000865,A,Papaveraceae,,Papaver,,"macounii",subsp.,"discolor","(Hultén) Rändel ex D.F. Murray",Accepted,,L,TRO,24000865,1152087-2,"Novon","5(3): 294","294","1995"
kew-2561437,A,Papaveraceae,,Papaver,,"macrostomum",,"","Boiss. & A.Huet",Accepted,,M,WCSP (in review),697117,673594-1,"Diagn. Pl. Orient.","II, 5: 15","","1856"
tro-24000633,A,Papaveraceae,,Papaver,,"macrostomum",,"","Boiss. & Huet ex Boiss.",Unresolved,,L,TRO,24000633,,"Fl. Orient.","1: 115","115","1867"
kew-2561435,A,Papaveraceae,,Papaver,,"maculosum",,"","Schur",Unresolved,,L,WCSP (in review),697115,673595-1,"Enum. Pl. Transsilv.","36","","1866"
kew-2561413,A,Papaveraceae,,Papaver,,"mairei",,"","Batt.",Unresolved,,L,WCSP (in review),697093,673598-1,"Bull. Soc. Hist. Nat. Afrique N.","12: 180","","1921"
kew-2561414,A,Papaveraceae,,Papaver,,"mamissonii",,"","Rupr. ex Fedde",Unresolved,,L,WCSP (in review),697094,,"Pflanzenr.","IV, 104: 362","","1909"
kew-2561425,A,Papaveraceae,,Papaver,,"maschukense",,"","Mikheev",Unresolved,,L,WCSP (in review),697105,1013483-1,"Bot. Zhurn. (Moscow & Leningrad)","84(8): 105","","1999"
tro-24000262,A,Papaveraceae,,Papaver,,"mcconellii",,"","Hultén",Accepted,,M,TRO,24000262,673601-1,"Fl. Alaska Yukon","5: 803, f. 1, 617b [map]","803","1945"
kew-2561410,A,Papaveraceae,,Papaver,,"medium",,"","L.",Unresolved,,L,WCSP (in review),697090,673602-1,"Fl. Anglica","17","","1754"
kew-2561421,A,Papaveraceae,,Papaver,,"microcarpum",,"","DC.",Unresolved,,L,WCSP (in review),697101,673605-1,"Syst. Nat.","2: 71","","1821"
kew-2561440,A,Papaveraceae,,Papaver,,"miniatum",,"","Rchb.",Unresolved,,L,WCSP (in review),697120,673606-1,"Iconogr. Bot. Pl. Crit.","8: 19","","1830"
kew-2561460,A,Papaveraceae,,Papaver,,"minutiflorum",,"","Tolm.",Unresolved,,L,WCSP (in review),697139,673608-1,"Bot. Mater. Gerb. Bot. Inst. Komarova Akad. Nauk S.S.S.R.","20: 180","","1960"
kew-2561462,A,Papaveraceae,,Papaver,,"mixtum",,"","Jord.",Unresolved,,L,WCSP (in review),697141,673610-1,"Ann. Soc. Linn. Lyon","n.s., 7: 459","","1861"
kew-2896937,A,Papaveraceae,,Papaver,,"miyabeanum",,"","Tatew.",Unresolved,,L,WCSP (in review),1019765,60453014-2,"Trans. Sapporo Nat. Hist. Soc.","14: 259","","1936"
kew-2561474,A,Papaveraceae,,Papaver,,"monanthum",,"","Trautv.",Unresolved,,L,WCSP (in review),697153,673613-1,"Bull. Acad. Imp. Sci. Saint-Pétersbourg","10: 293","","1866"
kew-2561466,A,Papaveraceae,,Papaver,×,"monetii",,"","Touss. & Hoschede",Unresolved,,L,WCSP (in review),697145,,"Bull. Soc. Sci. Nat. Rouen","VII-VIII, 70-71: 215","","1934-1935 publ. 1936"
kew-2561468,A,Papaveraceae,,Papaver,,"montenegrinum",,"","(Rohlena) A.W.Hill",Unresolved,,L,WCSP (in review),697147,941776-1,"Index Kew.","Suppl. 6: 145","","1926"
kew-2561469,A,Papaveraceae,,Papaver,,"multiflorum",,"","Burm.f.",Unresolved,,L,WCSP (in review),697148,673616-1,"Fl. Indica","Prodr. Fl. Cap.: 15","","1768"
kew-2561470,A,Papaveraceae,,Papaver,,"multiradiatum",,"","V.V.Petrovsky",Unresolved,,L,WCSP (in review),697149,902707-1,"Bot. Zhurn. (Moscow & Leningrad)","68: 234","","1983"
kew-2561471,A,Papaveraceae,,Papaver,,"neglectum",,"","Fedde",Unresolved,,L,WCSP (in review),697150,,"Pflanzenr.","IV, 104: 329","","1909"
kew-2561472,A,Papaveraceae,,Papaver,×,"nicholsonii",,"","Druce",Unresolved,,L,WCSP (in review),697151,673618-1,"Rep. Bot. Soc. Exch. Club Brit. Isles","9: 634","","1931 publ. 1932"
kew-2561443,A,Papaveraceae,,Papaver,,"nigrum",,"","Garsault",Unresolved,Invalid,L,WCSP (in review),697122,,"Fig. Pl. Méd.","t. 440","","1764"
kew-2561444,A,Papaveraceae,,Papaver,,"nivale",,"","Tolm.",Unresolved,,L,WCSP (in review),697123,673623-1,"Svensk Bot. Tidskr.","24: 42","","1930"
kew-2561445,A,Papaveraceae,,Papaver,,"nordhagenianum",,"","Á.Löve",Unresolved,,L,WCSP (in review),697124,673624-1,"Nytt Mag. Bot.","4: 15","","1955"
kew-2561446,A,Papaveraceae,,Papaver,,"norvegicum",,"","Semenova",Unresolved,,L,WCSP (in review),697125,673625-1,"in Fl. Murm. Prov.","3: 369","","1956"
tro-24000137,A,Papaveraceae,,Papaver,,"nudicaule",,"","L.",Accepted,,M,TRO,24000137,30007680-2,"Sp. Pl.","1: 507","507","1753"
tro-50149339,A,Papaveraceae,,Papaver,,"nudicaule",f.,"amurense","(N. Busch) H. Chuang",Accepted,,L,TRO,50149339,1014176-1,"Fl. Reipubl. Popularis Sin.","32: 58","58","1999"
tro-50155156,A,Papaveraceae,,Papaver,,"nudicaule",var.,"aquilegioides","Fedde",Accepted,,L,TRO,50155156,,"Pflanzenr.","4: 383","383","1909"
tro-50149331,A,Papaveraceae,,Papaver,,"nudicaule",f.,"seticarpum","(P.Y. Fu) H. Chuang",Accepted,,L,TRO,50149331,1014175-1,"Fl. Reipubl. Popularis Sin.","32: 58","58","1999"
kew-2561363,A,Papaveraceae,,Papaver,,"nudum",,"","Burm.f.",Unresolved,,L,WCSP (in review),697043,673628-1,"Fl. Indica","Prodr. Fl. Cap.: 15","","1768"
tro-24000647,A,Papaveraceae,,Papaver,,"ochotense",,"","Tolm.",Accepted,,M,TRO,24000647,,"","","",""
kew-2561377,A,Papaveraceae,,Papaver,,"officinale",,"","C.C.Gmel.",Unresolved,,L,WCSP (in review),697057,673633-1,"Fl. Bad.","2: 479","","1806"
kew-2561369,A,Papaveraceae,,Papaver,,"olchonense",,"","Peschkova",Unresolved,,L,WCSP (in review),697049,986670-1,"in Fl. Sibir.","7: 23","","1994"
kew-2561361,A,Papaveraceae,,Papaver,,"oligactis",,"","Bornm. & Fedde",Unresolved,,L,WCSP (in review),697041,673634-1,"Repert. Spec. Nov. Regni Veg.","12: 90","","1913"
kew-2561371,A,Papaveraceae,,Papaver,,"oligophyllum",,"","Bél.",Unresolved,,L,WCSP (in review),697051,,"Voy. Indes Or.","t. absque num.","","1836"
kew-2561372,A,Papaveraceae,,Papaver,,"olympicum",,"","Sm.",Unresolved,,L,WCSP (in review),697052,,"Fl. Graec.","4: 75","","1825"
kew-2561373,A,Papaveraceae,,Papaver,,"omphalodeum",,"","Wein",Unresolved,,L,WCSP (in review),697053,673637-1,"Repert. Spec. Nov. Regni Veg.","9: 228","","1911"
kew-2561374,A,Papaveraceae,,Papaver,,"opiiferum",,"","Forssk.",Unresolved,,L,WCSP (in review),697054,673638-1,"Fl. Aegypt.-Arab.","cxiii","","1775"
kew-2561375,A,Papaveraceae,,Papaver,,"oreophilum",,"","Rupr.",Unresolved,,L,WCSP (in review),697055,673639-1,"Fl. Caucasi","51","","1869"
kew-2561370,A,Papaveraceae,,Papaver,,"orientale",,"","L.",Accepted,,M,WCSP (in review),697050,673641-1,"Sp. Pl.","508","","1753"
kew-2561368,A,Papaveraceae,,Papaver,,"osswaldii",,"","Wein",Unresolved,,L,WCSP (in review),697048,673642-1,"Repert. Spec. Nov. Regni Veg.","9: 173","","1911"
kew-2561346,A,Papaveraceae,,Papaver,,"paczoskii",,"","Mikheev",Unresolved,,L,WCSP (in review),697026,906797-1,"Byull. Moskovsk. Obshch. Isp. Prir., Otd. Biol.","90(3): 91","","1985"
kew-2561347,A,Papaveraceae,,Papaver,,"paeoniflorum",,"","Corrêa",Unresolved,,L,WCSP (in review),697027,673643-1,"Dicc. Pl. Ut. Bras.","1: 84","","1926"
kew-2904967,A,Papaveraceae,,Papaver,,"pamporicum",,"","Tabinda, Dar & Naqshi",Unresolved,,L,WCSP (in review),1027423,77111603-1,"Pakistan J. Bot.","42(Sp.Issue): 58","","2010"
kew-2561349,A,Papaveraceae,,Papaver,,"pannosum",,"","O.Schwarz",Unresolved,,L,WCSP (in review),697029,673645-1,"Feddes Repert. Spec. Nov. Regni Veg.","52: 77","","1944"
kew-2561350,A,Papaveraceae,,Papaver,,"parkmannii",,"","Voss",Unresolved,,L,WCSP (in review),697030,,"Vilm. Blumengärtn. ed. 3","1: 63","","1894"
kew-2561360,A,Papaveraceae,,Papaver,,"parviflorum",,"","Lam.",Unresolved,,L,WCSP (in review),697040,673647-1,"Fl. Franç.","3: 173","","1779"
kew-2561352,A,Papaveraceae,,Papaver,,"pasquieri",,"","Dubuis & Faurel",Unresolved,,L,WCSP (in review),697032,673648-1,"Bull. Soc. Hist. Nat. Afrique N.","54: 102","","1964"
kew-2561345,A,Papaveraceae,,Papaver,,"paucifoliatum",,"","Fedde",Unresolved,,L,WCSP (in review),697025,,"Pflanzenr.","IV, 104: 366","","1909"
kew-2561354,A,Papaveraceae,,Papaver,,"paucisetum",,"","Wein",Unresolved,,L,WCSP (in review),697034,673650-1,"Repert. Spec. Nov. Regni Veg.","9: 227","","1911"
kew-2561355,A,Papaveraceae,,Papaver,,"paucistaminum",,"","Tolm. & V.V.Petrovsky",Unresolved,,L,WCSP (in review),697035,673651-1,"Bot. Zhurn. (Moscow & Leningrad)","58: 1129","","1973"
tro-24000791,A,Papaveraceae,,Papaver,,"pavoninum",,"","C.A. Mey.",Accepted,,M,TRO,24000791,673653-1,"Index Sem. (St. Petersburg)","9: 82","82","1838"
kew-2561351,A,Papaveraceae,,Papaver,,"persicum",,"","Lindl.",Unresolved,,L,WCSP (in review),697031,673654-1,"Edwards's Bot. Reg.","19: t. 1570","","1833"
kew-2561376,A,Papaveraceae,,Papaver,,"persicum",,"","Elkan",Unresolved,,L,WCSP (in review),697056,673655-1,"Tent. Monogr. Papaver","21","","1839"
tro-50207871,A,Papaveraceae,,Papaver,,"persicum",subsp.,"microcarpum","(Boiss.) Kadereit",Unresolved,,L,TRO,50207871,973668-1,"Edinburgh J. Bot.","50(2): 141","141","1993"
tro-50207874,A,Papaveraceae,,Papaver,,"persicum",subsp.,"tauricola","(Boiss.) Kadereit",Unresolved,,L,TRO,50207874,973667-1,"Edinburgh J. Bot.","50(2): 141","141","1993"
kew-2561398,A,Papaveraceae,,Papaver,,"pichlerianum",,"","Fedde",Unresolved,,L,WCSP (in review),697078,,"Pflanzenr.","IV, 104: 358","","1909"
kew-2561399,A,Papaveraceae,,Papaver,,"pilosum",,"","Sm.",Unresolved,,L,WCSP (in review),697079,,"Fl. Graec. Prodr.","1: 360","","1809"
kew-2561404,A,Papaveraceae,,Papaver,,"pinardianum",,"","Fedde",Unresolved,,L,WCSP (in review),697084,,"Pflanzenr.","IV, 104: 358","","1909"
kew-2561405,A,Papaveraceae,,Papaver,,"pinnatifidum",,"","Moris",Accepted,,M,WCSP (in review),697085,673659-1,"Fl. Sardoa","1: 74","","1837"
kew-2561407,A,Papaveraceae,,Papaver,,"pollakii",,"","A.Kern.",Unresolved,,L,WCSP (in review),697087,673661-1,"Wiener Ill. Gart.-Zeitung","13: 272","","1888"
kew-2561385,A,Papaveraceae,,Papaver,,"polycephalum",,"","Bailly",Unresolved,,L,WCSP (in review),697065,,"Fl. Pleine Terre","594","","1863"
kew-2561400,A,Papaveraceae,,Papaver,,"polytrichum",,"","Boiss. & Kotschy",Unresolved,,L,WCSP (in review),697080,673664-1,"Diagn. Pl. Orient.","II, 5: 14","","1856"
kew-2561379,A,Papaveraceae,,Papaver,,"popovii",,"","Sipliv.",Accepted,,M,WCSP (in review),697059,673665-1,"Novosti Sist. Vyssh. Rast.","10: 360","","1973"
kew-2561380,A,Papaveraceae,,Papaver,,"postii",,"","Fedde",Unresolved,,L,WCSP (in review),697060,673666-1,"Bull. Herb. Boissier","II, 5: 447","","1905"
kew-2561381,A,Papaveraceae,,Papaver,,"propinquum",,"","Wein",Unresolved,,L,WCSP (in review),697061,673668-1,"Repert. Spec. Nov. Regni Veg.","9: 225","","1911"
kew-2561382,A,Papaveraceae,,Papaver,,"psammophilum",,"","Bordz.",Unresolved,,L,WCSP (in review),697062,673669-1,"Sympos. Mem. Fomin (Acad. Sc. Ukraine)","57","","1938"
kew-2561384,A,Papaveraceae,,Papaver,,"pseudo-orientale",,"","Medw.",Accepted,,M,WCSP (in review),697064,673671-1,"Izv. Kavkazsk. Muz.","11: 207","","1918"
kew-2896940,A,Papaveraceae,,Papaver,×,"pseudo-orientale",,"","E.G.Camus",Unresolved,,L,WCSP (in review),1019768,60453018-2,"J. Bot. (Morot)","12: 156","","1898"
kew-2561388,A,Papaveraceae,,Papaver,,"pseudocorydalifolium",,"","Fedde",Unresolved,,L,WCSP (in review),697068,,"Pflanzenr.","IV, 104: 379","","1909"
kew-2561392,A,Papaveraceae,,Papaver,,"pseudohaussknechtii",,"","Fedde",Unresolved,,L,WCSP (in review),697072,,"Pflanzenr.","IV, 104: 304","","1909"
kew-2561389,A,Papaveraceae,,Papaver,,"pseudoradicatum",,"","Kitag.",Unresolved,,L,WCSP (in review),697069,995482-1,"Rep. Inst. Sci. Res. Manchoukuo","6(4): 122","","1942"
kew-2561390,A,Papaveraceae,,Papaver,,"pseudostrictum",,"","Fedde",Unresolved,,L,WCSP (in review),697070,,"Pflanzenr.","IV, 104: 360","","1909"
kew-2561378,A,Papaveraceae,,Papaver,,"pseudostubendorfii",,"","Popov",Unresolved,,L,WCSP (in review),697058,673672-1,"Fl. URSS","7: 748","","1937"
kew-2561391,A,Papaveraceae,,Papaver,,"pseudotenellum",,"","Grubov",Unresolved,,L,WCSP (in review),697071,673676-1,"Bot. Mater. Gerb. Bot. Inst. Komarova Akad. Nauk S.S.S.R.","17: 14","","1955"
kew-2561489,A,Papaveraceae,,Papaver,,"pseudotrilobum",,"","Fedde",Unresolved,,L,WCSP (in review),697168,,"Pflanzenr.","IV, 104: 326","","1909"
kew-2561589,A,Papaveraceae,,Papaver,,"pulcherrimum",,"","Fisch. ex Steud.",Unresolved,,L,WCSP (in review),697267,,"Nomencl. Bot.","ed. 2, 2: 266","","1841"
kew-2561473,A,Papaveraceae,,Papaver,,"pulvinatum",,"","Tolm.",Unresolved,,L,WCSP (in review),697152,673679-1,"Trudy Bot. Muz.","24: 269","","1932"
kew-2561562,A,Papaveraceae,,Papaver,,"purpureomarginatum",,"","Kadereit",Accepted,,M,WCSP (in review),697241,936718-1,"Notes Roy. Bot. Gard. Edinburgh","45: 235","","1988 publ. 1989"
kew-2561563,A,Papaveraceae,,Papaver,,"pygmaeum",,"","Rydb.",Accepted,,M,WCSP (in review),697242,282094-2,"Bull. Torrey Bot. Club","29: 159","","1902"
kew-2561573,A,Papaveraceae,,Papaver,,"pyrenaicum",,"","Willd.",Unresolved,,L,WCSP (in review),697251,673681-1,"Enum. Pl.","563","","1809"
kew-2561557,A,Papaveraceae,,Papaver,,"radicatum",,"","Rottb.",Accepted,,M,WCSP (in review),697236,182783-2,"Skr. Kiøbenhavnske Selsk. Laerd. Elsk.","10: 455","","1770"
tro-24000875,A,Papaveraceae,,Papaver,,"radicatum",subsp.,"kluanense","(D. Löve) D.F. Murray",Accepted,,L,TRO,24000875,1173244-2,"Novon","5(3): 294","294","1995"
kew-2561542,A,Papaveraceae,,Papaver,,"ramosissima",,"","Elkan",Unresolved,,L,WCSP (in review),697221,673683-1,"Tent. Monogr. Papaver","21","","1839"
kew-2561543,A,Papaveraceae,,Papaver,,"ramosissimum",,"","Fedde",Unresolved,,L,WCSP (in review),697222,,"Pflanzenr.","IV, 104: 363","","1909"
kew-2561544,A,Papaveraceae,,Papaver,,"rapiferum",,"","Fedde",Unresolved,,L,WCSP (in review),697223,673685-1,"Bull. Herb. Boissier","II, 5: 170","","1905"
kew-2561545,A,Papaveraceae,,Papaver,,"raripilum",,"","Jord. & Fourr.",Unresolved,,L,WCSP (in review),697224,673686-1,"Brev. Pl. Nov.","1: 3","","1866"
kew-2561546,A,Papaveraceae,,Papaver,,"rechingeri",,"","Kadereit",Unresolved,,L,WCSP (in review),697225,936719-1,"Notes Roy. Bot. Gard. Edinburgh","45: 249","","1988 publ. 1989"
kew-2561552,A,Papaveraceae,,Papaver,,"rhodopeum",,"","Velen.",Unresolved,,L,WCSP (in review),697231,673690-1,"Sitzungsber. Königl. Böhm. Ges. Wiss., Math.-Naturwiss. Cl.","37: 5","","1893 publ. 1894"
kew-2561554,A,Papaveraceae,,Papaver,,"rhoeas",,"","L.",Accepted,,M,WCSP (in review),697233,306058-2,"Sp. Pl.","507","","1753"
kew-2561572,A,Papaveraceae,,Papaver,,"rhopalothece",,"","Stapf",Unresolved,,L,WCSP (in review),697250,673693-1,"Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl.","51: 17","","1886"
